pos,scaled_pos,time,intensity
2774.0,0.00593636,18200214.0,0.389
2847.0,0.006092579999999999,18679167.0,0.389
2933.0,0.006276619999999999,19243413.0,0.389
3018.0,0.00645852,19801098.0,0.389
3100.0,0.006633999999999999,20339100.0,0.389
3179.0,0.00680306,20857419.0,0.389
3249.0,0.006952859999999999,21316689.0,0.389
3335.0,0.0071369,21880935.0,0.387
3412.0,0.00730168,22386132.0,0.385
3494.0,0.007477159999999999,22924134.0,0.383
3567.0,0.0076333799999999995,23403087.0,0.382
3655.0,0.0078217,23980455.0,0.38
3723.0,0.007967219999999999,24426603.0,0.376
3813.0,0.00815982,25017093.0,0.374
3890.0,0.0083246,25522290.0,0.373
3977.0,0.008510779999999999,26093097.0,0.369
4058.0,0.00868412,26624538.0,0.364
4137.0,0.008853179999999999,27142857.0,0.362
4217.0,0.009024379999999999,27667737.0,0.361
4296.0,0.009193439999999999,28186056.0,0.359
4374.0,0.00936036,28697814.0,0.358
4452.0,0.009527279999999999,29209572.0,0.358
4538.0,0.009711319999999999,29773818.0,0.348
4618.0,0.009882519999999999,30298698.0,0.34
4698.0,0.010053719999999999,30823578.0,0.335
4777.0,0.010222779999999999,31341897.0,0.33
4859.0,0.01039826,31879899.0,0.328
4938.0,0.01056732,32398218.0,0.326
5016.0,0.010734239999999999,32909976.0,0.324
5096.0,0.010905439999999999,33434856.0,0.322
5177.0,0.01107878,33966297.0,0.32
5257.0,0.01124998,34491177.0,0.32
5335.0,0.011416899999999999,35002935.0,0.32
5414.0,0.01158596,35521254.0,0.32
5491.0,0.011750739999999999,36026451.0,0.318
5577.0,0.011934779999999999,36590697.0,0.296
5659.0,0.01211026,37128699.0,0.263
5732.0,0.01226648,37607652.0,0.253
5817.0,0.012448379999999998,38165337.0,0.241
5900.0,0.012625999999999998,38709900.0,0.224
5963.0,0.012760819999999999,39123243.0,0.218
6062.0,0.012972679999999999,39772782.0,0.205
6133.0,0.013124619999999998,40238613.0,0.2
6218.0,0.013306519999999999,40796298.0,0.193
6293.0,0.01346702,41288373.0,0.184
6370.0,0.0136318,41793570.0,0.18
6458.0,0.013820119999999998,42370938.0,0.175
6538.0,0.01399132,42895818.0,0.166
6618.0,0.01416252,43420698.0,0.163
6697.0,0.014331579999999998,43939017.0,0.161
6777.0,0.014502779999999998,44463897.0,0.16
6851.0,0.01466114,44949411.0,0.158
6941.0,0.014853739999999999,45539901.0,0.151
7018.0,0.015018519999999999,46045098.0,0.141
7101.0,0.015196139999999999,46589661.0,0.137
7178.0,0.015360919999999998,47094858.0,0.134
7258.0,0.015532119999999998,47619738.0,0.132
7338.0,0.01570332,48144618.0,0.13
7411.0,0.01585954,48623571.0,0.129
7495.0,0.0160393,49174695.0,0.122
7576.0,0.01621264,49706136.0,0.112
7653.0,0.01637742,50211333.0,0.109
7739.0,0.01656146,50775579.0,0.105
7816.0,0.01672624,51280776.0,0.101
7898.0,0.01690172,51818778.0,0.0991
7976.0,0.01706864,52330536.0,0.0973
8048.0,0.01722272,52802928.0,0.0958
8129.0,0.017396059999999998,53334369.0,0.0916
8218.0,0.017586519999999998,53918298.0,0.0852
8298.0,0.017757719999999998,54443178.0,0.0804
8376.0,0.01792464,54954936.0,0.0789
8451.0,0.01808514,55447011.0,0.0772
8536.0,0.01826704,56004696.0,0.0748
8616.0,0.018438239999999998,56529576.0,0.0732
8698.0,0.01861372,57067578.0,0.0717
8778.0,0.01878492,57592458.0,0.0704
8853.0,0.018945419999999998,58084533.0,0.0696
8931.0,0.01911234,58596291.0,0.0695
9017.0,0.01929638,59160537.0,0.0663
9093.0,0.019459019999999997,59659173.0,0.0623
9168.0,0.019619519999999998,60151248.0,0.061
9259.0,0.01981426,60748299.0,0.0589
9336.0,0.01997904,61253496.0,0.0575
9418.0,0.02015452,61791498.0,0.0562
9496.0,0.02032144,62303256.0,0.0551
9576.0,0.02049264,62828136.0,0.055
9656.0,0.02066384,63353016.0,0.0531
9730.0,0.0208222,63838530.0,0.0511
9812.0,0.020997679999999998,64376532.0,0.0503
9889.0,0.021162459999999998,64881729.0,0.0497
9973.0,0.02134222,65432853.0,0.0489
10058.0,0.021524119999999997,65990538.0,0.047
10136.0,0.021691039999999998,66502296.0,0.0458
10205.0,0.0218387,66955005.0,0.0456
10298.0,0.022037719999999997,67565178.0,0.045
10379.0,0.022211059999999998,68096619.0,0.0443
10455.0,0.0223737,68595255.0,0.044
10532.0,0.02253848,69100452.0,0.0434
10618.0,0.02272252,69664698.0,0.0428
10698.0,0.02289372,70189578.0,0.0421
10779.0,0.023067059999999997,70721019.0,0.0421
10856.0,0.023231839999999997,71226216.0,0.0413
10935.0,0.0234009,71744535.0,0.041
11014.0,0.023569959999999997,72262854.0,0.0406
11087.0,0.02372618,72741807.0,0.0406
11178.0,0.02392092,73338858.0,0.0406
